"pid","hotel","name","commenttitle","comment","rating"
"d4727829","The Pod Boutique Capsule Hotel","jpaklnz","Feel like could pay more for staying","Last time when I visited Singapore I was with my friend n stayed at our mates but this time I was there by myself n i booked this place for a night and staff was friendly n helpful ;) n got a guide to walk inside by staff. My last day I was going to catch the taxi to station n one staff was outside n told me how to get the taxi n get station!!! Thank you so much!! Arigatou!! I love singapore more now!!","5"
"d4727829","The Pod Boutique Capsule Hotel","Chun Tung L","Perfect for the budget traveler and backpackers","It's good to stay here for 2 days with low price( ~200hkd). It's definitely suitable for the traveler with limited budget to live in Singapore. Although the place not as much clean as the capsule in Japan, it also make you feel comfortable when you stay. And I was surprised that they will offer a little breakfast buffet during 7am -1030am. Even thought not much choice of the buffet, they are all taste good and it's better than nothing in stomach before you go out to explore the Singapore.","5"
"d4727829","The Pod Boutique Capsule Hotel","Jaeyoon K","Great location","it's located in good location. you can easily reach Arab St, Marina Sands bay and so on.  it's a little far from Metro. But if you use bus, it's very convenient.  I recommend to use Airport shuttle bus service. Because it could be difficult to find the location in first time.","4"
"d4727829","The Pod Boutique Capsule Hotel","Kriz Daryl A","Perfect","Stayed here for 3 nights. Bed's are spacious, airconditioning just right, staff is friendly and helpful.  One exception: First night at around 3AM the fire alarm sounded and we thought it was time to evacuate only to find that the fire alarm triggered was faulty. Kudos to the Singapore Fire brigade who came just about 7mins from the alarm.","4"
"d4727829","The Pod Boutique Capsule Hotel","Chelsea M","New, clean, and well located","The Pods were very clean and modern. The staff were friendly and helpful. Easy walk from Bugis MRT station and the area had a lot of character! Breakfast included was great and well worth taking up as well as tea, coffee and chilled water all day. Free laundry service was also a perk. The only downfall was the lack of atmosphere among the travellers. Not one person was up for a chat, despite my efforts. Great place if you want a high end hostel and privacy, maybe reconsider if you're a solo traveller looking to meet others.","5"
"d4727829","The Pod Boutique Capsule Hotel","Ilma Y","excelent","this hostel is exceptionally clean and tidy. i was staying at the single suite, and the room is spacious enough for me to pray (yes i'm a muslim) on my room. so close to Sultan Mosque and Bugis Junction. you can actually take a single bus (#100) ride to Vivo City from across the hostel if you want to go to Sentosa. it was a very pleasant stay. thank you The Pod.","5"
"d4727829","The Pod Boutique Capsule Hotel","HoaiNguyenViet","Good hotel with very high quality services","I & my colleage have been here from 11-14/10. A capsule hotel but very comfortable & good services. Not far from the Pod hotel to the center. It's very easy to go to Suntech City, Marina Sands Bay, Garden By The Bay, Clarke Quay, China Town, Restuarant, Bugis Str, Malaysia Str... Thanks a lot for the kindly support!","5"
"d4727829","The Pod Boutique Capsule Hotel","Stephen D","Great location, amenities and team!","I have stayed at a number of ""pod"" like properties in Singapore and this is one of the best I have experienced so far. Side entrance bunk was comfortable and private. Bathroom areas clean and discrete. My dorm was only 50% occupied, but quiet. Would recommend to anyone looking for a comfortable reasonably priced stay!","5"
"d4727829","The Pod Boutique Capsule Hotel","Alexxx50","COOL and FUTURISTIC kinda place!!!","Off the street and into the next generation of a place to rest. This place is so high-tech and futuristic with the whole check in process. Very cool! The beds are bunk beds style and very comfy. I'm 6'1 230lbs and it fit me great. Love this experience here at The POD. I definitely recommend it. <U+0001F609>","5"
"d4727829","The Pod Boutique Capsule Hotel","Brett A","Very interesting","Alright, where to start?  Singapore is extremely expensive.  I didn't go into depth looking at hostel options, but proper hotels were off the charts and were a non-starter for me.  I've always wanted to stay in a Japanese style capsule hotel, while this isn't the same, it's a bit closer and I thought it would be interesting and at a fair price.  PROs:   - Easily accessible from the airport; as the website outlines, there's multiple lines on the MRT to access the place, there's also an airport shuttle for about $9 that'll drop you off right outside the door.  However, using that bus to get back can be a bit tricky, so don't rely solely on that.  - Price; around $55 CAD I was fine with the price, I don't spend a lot of time in the hotels, I didn't need a TV,  I would've liked AC°¶","4"
"d4727829","The Pod Boutique Capsule Hotel","MelBee005","Perfect place to rest and explore the city!","The location is very convenient, right by the beautiful Masjid Sultan and many restaurants, you can also walk 10 minutes and you are at the MRT station, from where you can reach any place in the city. The staff is nice, and the breakfast is delicious every morning. The public area is nice and has tea and good coffee available all day. The pods and the room area are clean and tidy. We had 4 very good nights of sleep. The place is very secure, you need the card to enter the building, then the room, and there is a locker (also locked and unlocked by your card) big enough for 2 huge backpacks! On the downside, a lot of flies in the bathroom and there is cold shower only but it is fine as the weather is always so hot.","4"
